TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,AccountBalance,TransactionAmount_binned,CustomerAge_binned,Target
377.92,1,1,33.0,1,204.0,2254.71,low,young,2
11.04,1,2,30.0,1,43.0,6983.04,low,young,0
275.46,1,0,36.0,0,67.0,9697.75,low,young,2
179.76,1,2,78.0,2,81.0,5909.52,low,senior,0
32.34,1,1,44.0,0,45.0,7847.619999999999,low,adult,2
273.92,1,1,79.0,2,109.0,4543.56,low,senior,1
375.45,1,1,19.0,3,32.0,1307.23,low,young,1
388.98,1,0,23.0,3,155.0,1819.91,medium,young,1
492.84,1,0,25.0,3,37.99999999999999,577.67,medium,young,1
148.85,1,0,57.0,0,25.000000000000004,7802.360000000001,low,adult,2
211.36,0,1,62.0,2,47.0,2596.61,low,senior,1
391.66,1,1,50.0,1,103.0,2406.31,medium,adult,2
185.99,0,1,41.0,1,53.00000000000001,402.45,low,adult,2
322.48,1,0,27.0,3,57.0,1238.43,low,young,1
20.27,1,1,18.0,3,22.0,796.3499999999999,low,,1
280.61,1,0,47.0,1,129.0,7888.76,low,adult,2
199.02,1,0,61.0,2,269.0,4658.89,low,senior,1
104.23,0,2,63.0,2,107.99999999999999,5009.29,low,senior,0
353.59,0,1,52.0,2,109.0,1822.34,low,adult,1
55.86,1,2,39.0,1,68.00000000000001,5346.46,low,adult,0
10.77,1,0,31.0,0,178.0,10704.95,low,young,2
95.55,1,1,33.0,1,51.00000000000001,2434.74,low,young,2
477.07,1,2,27.0,1,278.0,6568.07,medium,young,0
9.1,0,2,52.0,2,63.0,2791.45,low,adult,0
21.41,1,2,57.0,0,99.0,658.91,low,adult,0
278.28,1,1,28.0,3,26.0,1346.88,low,young,1
388.1,0,2,73.0,2,40.0,3022.12,medium,senior,0
215.39,1,0,27.0,3,215.99999999999997,1582.55,low,young,1
194.37,1,0,66.0,0,161.0,14395.88,low,senior,2
37.7,1,0,20.0,3,109.0,1741.1,low,young,1
19.59,1,1,64.0,2,122.0,1061.69,low,senior,1
81.35,1,2,41.0,1,103.0,7192.45,low,adult,0
314.54,0,1,58.0,1,228.0,9923.45,low,adult,2
466.64,1,0,58.0,0,11.0,10915.11,medium,adult,2
397.01,1,0,22.0,3,100.00000000000001,719.52,medium,young,1
472.48,1,1,55.0,1,87.0,7128.82,medium,adult,2
67.15,1,2,59.0,0,14.0,9028.49,low,senior,0
102.67,1,1,79.0,2,119.0,4656.94,low,senior,1
460.09,0,2,35.0,0,146.0,6990.64,medium,young,0
453.49,1,1,66.0,0,147.0,6366.43,medium,senior,2
267.17,1,0,26.0,3,170.0,1382.62,low,young,1
111.26,1,0,66.0,0,43.0,14350.11,low,senior,2
121.17000000000002,1,0,68.0,0,158.0,12990.77,low,senior,2
213.28,1,1,51.0,2,94.0,4835.91,low,adult,1
187.88,1,0,60.0,1,180.0,2154.58,low,senior,2
471.88,0,2,34.0,0,141.0,14833.34,medium,young,0
83.79,1,0,57.0,1,47.0,5061.3,low,adult,2
212.14,1,1,72.0,2,105.0,7225.06,low,senior,1
99.16,1,2,79.0,2,202.0,2607.58,low,senior,0
839.33,0,1,60.0,0,86.0,11538.97,medium,senior,2
29.91,0,2,76.0,2,43.0,2834.84,low,senior,0
4.24,1,2,38.0,1,37.99999999999999,7822.729999999999,low,young,0
50.29,0,2,58.0,0,64.0,7604.9,low,adult,0
135.85,1,2,57.0,2,269.0,1480.39,low,adult,0
368.53,1,1,68.0,0,34.0,13696.31,low,senior,2
17.95,0,1,64.0,0,135.0,12344.9,low,senior,2
127.8,0,1,31.0,1,47.0,8630.99,low,young,2
16.73,1,2,45.0,1,48.0,2202.62,low,adult,0
317.12,1,1,44.0,0,80.0,14409.74,low,adult,2
476.63,1,0,79.0,2,115.0,4894.25,medium,senior,1
156.58,1,1,24.0,3,160.0,8981.61,low,young,1
55.12,0,2,34.0,1,261.0,3791.99,low,young,0
15.74,1,1,27.0,3,37.99999999999999,690.16,low,young,1
353.68,1,1,70.0,2,145.0,6777.12,low,senior,1
297.15,1,2,76.0,2,178.0,5449.37,low,senior,0
647.85,1,1,36.0,0,121.0,13779.97,medium,young,2
75.04,1,0,49.0,1,178.0,9648.6,low,adult,2
273.92,1,2,28.0,3,35.0,1029.15,low,young,1
215.8,0,1,51.0,2,66.0,3656.62,low,adult,1
420.6,1,1,26.0,3,55.0,1778.75,medium,young,1
688.36,0,1,23.0,3,22.0,5191.13,medium,young,1
285.18,0,1,55.0,0,150.0,14847.97,low,adult,2
213.55,1,0,63.0,0,15.0,5238.37,low,senior,2
463.11,0,1,51.0,0,159.0,10238.82,medium,adult,2
150.03,1,0,73.0,3,176.0,7491.42,low,senior,1
211.36,1,1,51.0,2,131.0,2116.36,low,adult,1
309.56,1,2,58.0,0,147.0,972.04,low,adult,0
377.08,0,1,26.0,3,71.0,6430.86,low,young,1
77.25,1,1,68.0,0,157.0,14077.97,low,senior,2
146.92,1,0,64.0,2,272.0,3990.6,low,senior,1
126.6,1,1,22.0,3,146.0,961.6499999999999,low,young,1
101.34,1,0,24.0,3,45.99999999999999,703.2599999999999,low,young,1
184.97,1,1,58.0,0,268.0,1156.67,low,adult,2
451.15,1,0,46.0,1,175.0,1356.47,medium,adult,2
516.47,0,0,25.0,3,94.0,1305.06,medium,young,1
880.04,1,0,25.0,3,29.000000000000004,261.97,medium,young,1
353.69,1,2,45.0,1,163.0,9500.79,low,adult,0
66.69,0,1,25.0,3,140.0,1210.33,low,young,1
95.75,1,1,31.0,1,169.0,337.62,low,young,2
43.91,1,2,27.0,3,86.0,4734.110000000001,low,young,1
98.03,1,1,54.0,1,165.0,6323.45,low,adult,2
617.66,1,0,42.0,1,128.0,7155.95,medium,adult,2
888.57,1,2,62.0,2,102.0,7896.14,medium,senior,0
107.48,1,1,22.0,3,129.0,591.2299999999999,low,young,1
36.57,1,0,62.0,2,69.00000000000001,2583.07,low,senior,1
575.62,1,2,43.0,0,129.0,234.40999999999997,medium,adult,0
84.89,1,0,37.0,1,70.0,4735.61,low,young,2
832.3,0,1,69.0,2,86.0,4734.110000000001,medium,senior,1
180.65,1,1,22.0,3,37.99999999999999,816.0099999999999,low,young,1
7.759999999999999,0,2,52.0,2,84.00000000000001,7393.11,low,adult,0
109.3,1,1,56.0,0,26.999999999999996,13510.11,low,adult,2
230.08,1,2,79.0,2,123.99999999999999,4466.1,low,senior,0
361.92,1,0,54.0,2,111.0,7474.31,low,adult,1
71.29,1,0,68.0,2,55.0,7225.63,low,senior,1
122.44999999999999,1,1,46.0,0,98.0,7255.49,low,adult,2
642.53,1,0,65.0,0,128.0,11417.91,medium,senior,2
62.86000000000001,1,1,25.0,3,30.999999999999996,1040.43,low,young,1
175.21,0,0,69.0,0,69.00000000000001,6039.04,low,senior,2
168.0,0,1,32.0,1,11.0,3498.58,low,young,2
11.46,1,2,67.0,2,73.0,6628.75,low,senior,0
382.07,0,1,62.0,0,147.0,10156.09,low,senior,2
13.48,1,2,18.0,3,20.0,521.88,low,,1
65.32,1,0,28.0,3,53.99999999999999,9165.02,low,young,1
83.07,1,1,27.0,1,291.0,6704.76,low,young,2
730.1,0,1,77.0,2,93.0,6384.05,medium,senior,1
85.31,1,0,62.0,2,26.999999999999996,6095.65,low,senior,1
726.61,1,0,18.0,3,277.0,1008.76,medium,,1
130.4,1,1,45.0,1,63.0,4381.24,low,adult,2
68.1,1,0,20.0,3,47.0,1382.8,low,young,1
65.26,1,1,26.0,3,72.0,7380.63,low,young,1
191.62,1,1,63.0,0,51.00000000000001,1981.6700000000003,low,senior,2
212.88,1,2,39.0,0,122.0,7036.72,low,adult,0
88.38,1,0,30.0,1,138.0,3707.82,low,young,2
48.77,1,2,42.0,1,51.00000000000001,2040.1600000000003,low,adult,0
289.1,1,0,27.0,3,206.0,4734.110000000001,low,young,1
390.09,1,2,26.0,1,49.0,2617.23,medium,young,0
48.29,1,2,37.0,1,242.0,8883.4,low,young,0
333.83,1,0,63.0,2,135.0,1660.66,low,senior,1
100.27,1,2,79.0,2,51.00000000000001,4309.9,low,senior,0
44.54,1,0,31.0,1,164.0,362.4,low,young,2
82.17,1,1,28.0,3,21.000000000000004,1913.06,low,young,1
447.42,1,2,32.0,1,65.0,6133.22,medium,young,0
590.26,0,1,25.0,3,48.0,1068.28,medium,young,1
192.73,1,1,71.0,2,157.0,2037.7499999999998,low,senior,1
146.01,1,2,26.0,3,269.0,221.79,low,young,1
136.05,1,2,24.0,3,63.0,1127.54,low,young,1
11.57,0,1,56.0,2,64.0,2061.61,low,adult,1
102.34,1,2,51.0,0,78.0,4734.110000000001,low,adult,0
7.820000000000001,1,0,36.0,1,273.0,2240.49,low,young,2
79.43,1,0,74.0,2,72.0,6579.37,low,senior,1
386.97,1,1,58.0,2,137.0,1876.35,medium,adult,1
51.22,1,1,23.0,3,82.0,1664.59,low,young,1
256.05,1,0,54.0,2,35.0,6910.18,low,adult,1
7.79,1,1,34.0,0,298.0,1319.85,low,young,2
233.71,1,1,63.0,0,11.0,6095.5,low,senior,2
176.37,1,1,55.0,2,126.0,2420.86,low,adult,1
122.62999999999998,1,1,21.0,3,153.0,359.06,low,young,1
86.41,1,0,75.0,2,125.0,3128.71,low,senior,1
21.57,1,0,54.0,2,71.0,7587.48,low,adult,1
82.67,1,1,26.0,3,45.99999999999999,290.59,low,young,1
451.35,0,1,47.0,1,112.0,7707.959999999999,medium,adult,2
299.42,0,1,63.0,2,53.00000000000001,4735.41,low,senior,1
543.47,1,0,18.0,3,122.0,6165.03,medium,,1
346.76,0,1,21.0,3,116.00000000000001,1637.75,low,young,1
47.48,1,1,24.0,3,66.0,585.5199999999999,low,young,1
64.92,1,1,58.0,1,236.0,5481.76,low,adult,2
350.72,0,0,28.0,3,48.0,1982.8999999999999,low,young,1
3.8000000000000003,1,2,65.0,0,174.0,5766.96,low,senior,0
22.54,1,2,26.0,1,42.00000000000001,7139.11,low,young,0
767.14,0,1,62.0,2,37.99999999999999,4732.57,medium,senior,1
167.47,1,0,35.0,1,103.0,2293.13,low,young,2
43.65,0,1,30.0,1,212.0,2870.67,low,young,2
391.08,1,2,56.0,3,105.0,6885.16,medium,adult,1
390.77,1,2,44.0,0,34.0,5500.56,medium,adult,0
508.15999999999997,1,0,39.0,1,131.0,5609.44,medium,adult,2
36.76,1,2,65.0,2,107.99999999999999,1228.93,low,senior,0
332.33,1,0,27.0,3,101.0,192.63,low,young,1
362.09,1,1,32.0,1,30.999999999999996,6590.28,low,young,2
42.58,1,2,30.0,0,80.0,13485.0,low,young,0
122.35,1,1,53.0,2,188.0,6472.5,low,adult,1
248.65999999999997,1,2,28.0,1,113.0,2571.39,low,young,0
461.25,0,2,54.0,0,171.0,676.0999999999999,medium,adult,0
61.77000000000001,1,1,56.0,0,49.0,12352.2,low,adult,2
268.92,1,1,29.0,1,148.0,8765.38,low,young,2
303.97,1,2,24.0,3,77.0,1590.88,low,young,1
219.02,0,2,54.0,1,68.00000000000001,7375.73,low,adult,0
125.14,1,1,20.0,3,30.999999999999996,1845.18,low,young,1
47.6,1,2,53.0,1,115.0,1382.51,low,adult,0
592.82,1,2,74.0,2,247.99999999999997,7508.98,medium,senior,0
372.5,1,0,22.0,3,211.0,3901.82,low,young,1
4.72,1,1,32.0,1,20.0,4792.01,low,young,2
144.93,1,1,42.0,1,74.0,6887.52,low,adult,2
316.56,1,2,28.0,1,261.0,8643.51,low,young,0
9.18,1,2,22.0,3,140.0,887.3199999999999,low,young,1
421.25,1,2,25.0,3,66.0,7174.69,medium,young,1
185.71,1,1,48.0,1,194.0,2679.91,low,adult,2
26.27,0,2,45.0,1,177.0,8853.93,low,adult,0
297.03,1,2,61.0,2,151.0,1088.62,low,senior,0
341.67,1,1,53.0,2,96.0,1442.29,low,adult,1
99.52,1,0,52.0,1,127.0,3798.0900000000006,low,adult,2
881.1,1,1,28.0,3,16.0,9951.68,medium,young,1
139.69,1,2,52.0,1,180.0,9567.94,low,adult,0
42.72,1,0,37.0,1,143.0,4734.110000000001,low,young,2
112.72,1,1,31.0,0,17.0,9630.0,low,young,2
568.88,1,1,19.0,3,105.0,1307.86,medium,young,1
189.03,1,0,28.0,3,50.00000000000001,1916.46,low,young,1
199.8,1,0,20.0,3,163.0,4734.110000000001,low,young,1
189.08,1,1,68.0,0,238.0,10790.8,low,senior,2
409.59,1,2,35.0,0,50.00000000000001,14563.02,medium,young,0
349.34,0,0,28.0,3,112.0,614.1399999999999,low,young,1
283.15,1,2,24.0,3,180.0,603.79,low,young,1
151.82,1,0,51.0,2,105.0,2197.12,low,adult,1
438.59,1,2,37.0,1,103.0,8994.39,medium,young,0
590.57,1,0,79.0,3,93.0,3224.6,medium,senior,1
63.74,1,2,63.0,2,30.999999999999996,4336.4,low,senior,0
77.02,0,2,59.0,3,132.0,800.8299999999999,low,senior,1
501.15,1,1,47.0,1,208.0,8821.84,medium,adult,2
8.95,1,2,76.0,2,102.0,3299.84,low,senior,0
173.6,1,2,21.0,3,160.0,421.44,low,young,1
149.4,1,0,53.0,2,123.0,1035.22,low,adult,1
388.21,0,1,53.0,0,237.0,9724.49,medium,adult,2
484.3,0,2,61.0,2,230.0,7910.300000000001,medium,senior,0
126.04,0,1,65.0,2,167.0,6041.69,low,senior,1
52.04,0,1,50.0,0,30.999999999999996,8436.12,low,adult,2
389.7,0,1,62.0,0,215.99999999999997,7125.15,medium,senior,2
161.1,0,0,19.0,3,104.0,239.11999999999998,low,young,1
309.77,0,2,67.0,2,137.0,4378.14,low,senior,0
838.57,1,0,41.0,0,273.0,4734.110000000001,medium,adult,2
202.55,1,0,21.0,3,34.0,701.7299999999999,low,young,1
724.18,1,1,41.0,0,134.0,10922.78,medium,adult,2
124.98,1,0,24.0,3,78.0,641.9999999999999,low,young,1
487.32,1,1,52.0,0,164.0,7707.959999999999,medium,adult,2
635.91,0,1,46.0,0,78.0,13267.09,medium,adult,2
205.65,1,1,62.0,2,144.0,3582.16,low,senior,1
39.41,1,1,25.0,3,132.0,921.91,low,young,1
254.00000000000003,1,1,35.0,0,63.0,5788.53,low,young,2
436.8,1,1,36.0,1,213.0,4515.43,medium,young,2
224.73,1,1,76.0,2,63.0,7551.890000000001,low,senior,1
752.69,0,0,65.0,0,115.0,14489.69,medium,senior,2
78.5,0,1,31.0,0,41.0,13991.5,low,young,2
50.0,0,0,53.0,0,87.0,185.87,low,adult,2
132.42,1,0,18.0,3,164.0,726.3899999999999,low,,1
11.67,1,1,76.0,2,105.0,7458.629999999999,low,senior,1
83.16,1,0,61.0,2,177.0,3065.87,low,senior,1
149.02,0,1,46.0,1,176.0,9379.72,low,adult,2
74.27,0,2,59.0,0,148.0,13696.61,low,senior,0
876.57,0,0,62.0,2,118.0,3743.6300000000006,medium,senior,1
615.58,1,0,42.0,0,133.0,14343.0,medium,adult,2
643.03,0,2,36.0,1,52.00000000000001,2882.16,medium,young,0
7.950000000000001,1,0,79.0,2,65.0,5631.2,low,senior,1
270.92,0,1,77.0,2,143.0,4574.43,low,senior,1
499.47999999999996,1,0,24.0,3,133.0,1242.62,medium,young,1
841.5,0,1,25.0,3,287.0,352.31,medium,young,1
138.82,1,2,77.0,2,53.00000000000001,3100.22,low,senior,0
231.46,0,1,60.0,1,83.0,4707.24,low,senior,2
292.08,1,0,72.0,2,32.0,7950.48,low,senior,1
63.98,1,2,54.0,0,258.0,7954.12,low,adult,0
235.21,1,1,67.0,0,74.0,5946.61,low,senior,2
201.73,1,2,57.0,1,78.0,6650.71,low,adult,0
161.31,1,0,28.0,3,13.0,1268.67,low,young,1
18.41,1,1,53.0,0,168.00000000000003,8287.54,low,adult,2
471.75,0,1,34.0,0,41.0,12948.5,medium,young,2
290.02,1,1,55.0,1,246.0,4746.71,low,adult,2
48.05,1,1,27.0,1,37.99999999999999,5334.97,low,young,2
359.42,1,1,55.0,0,30.0,1765.45,low,adult,2
32.91,1,2,19.0,3,255.0,427.3,low,young,1
3.8000000000000003,1,1,67.0,2,140.0,6285.39,low,senior,1
31.81,1,2,51.0,2,149.0,1406.6,low,adult,0
220.2,1,2,28.0,3,102.0,1075.15,low,young,1
476.03,0,1,77.0,2,99.0,5958.34,medium,senior,1
141.91,1,1,23.0,3,49.0,791.9699999999999,low,young,1
95.83,1,2,27.0,3,91.0,1726.4,low,young,1
51.15,0,1,46.0,1,199.0,8992.25,low,adult,2
50.75,1,0,62.0,0,185.0,8271.47,low,senior,2
185.07,1,1,22.0,3,159.0,636.42,low,young,1
293.54,1,2,40.0,1,45.0,2290.1,low,adult,0
23.38,1,1,32.0,1,112.0,9968.49,low,young,2
285.26,1,0,28.0,3,93.0,167.72,low,young,1
129.48,1,0,31.0,1,179.0,7581.7,low,young,2
743.03,1,0,50.0,1,174.0,4111.38,medium,adult,2
297.86,0,0,28.0,3,96.0,1680.14,low,young,1
231.92,1,0,66.0,0,12.0,5715.08,low,senior,2
295.82,0,1,47.0,1,45.99999999999999,5897.73,low,adult,2
302.86,1,2,55.0,0,275.0,5239.24,low,adult,0
81.08,1,0,58.0,1,56.0,7788.910000000001,low,adult,2
775.6,0,1,79.0,2,158.0,3898.6400000000003,medium,senior,1
178.43,1,1,26.0,3,136.0,1214.93,low,young,1
211.91,1,2,20.0,3,181.0,927.4699999999999,low,young,1
17.21,1,2,23.0,3,219.0,914.16,low,young,1
124.22,1,0,23.0,3,172.0,9695.04,low,young,1
38.37,1,0,63.0,0,135.0,8647.04,low,senior,2
269.79,1,0,52.0,1,17.0,1292.1,low,adult,2
605.42,1,0,21.0,3,33.0,392.34,medium,young,1
211.36,1,0,60.0,1,40.0,9877.17,low,senior,2
29.19,0,1,58.0,0,41.0,12059.85,low,adult,2
701.7,0,2,61.0,2,64.0,6643.24,medium,senior,0
862.34,1,1,57.0,0,72.0,9903.48,medium,adult,2
410.97,1,1,22.0,3,45.0,151.42,medium,young,1
36.97,1,1,41.0,1,79.0,2850.92,low,adult,2
137.59,1,0,30.0,0,95.0,10679.67,low,young,2
168.11,0,2,51.0,0,12.0,10652.13,low,adult,0
430.98,1,1,24.0,3,93.0,569.25,medium,young,1
13.87,1,1,24.0,3,20.0,954.83,low,young,1
642.68,1,0,76.0,2,66.0,1831.2,medium,senior,1
175.07,1,2,28.0,1,169.0,9274.64,low,young,0
302.82,1,0,36.0,1,175.0,9384.54,low,young,2
406.81,1,2,66.0,2,84.00000000000001,1968.3600000000001,medium,senior,0
256.3,1,2,53.0,2,172.0,4203.05,low,adult,0
80.96,0,2,19.0,3,97.0,959.9399999999999,low,young,1
95.78,1,2,22.0,3,26.999999999999996,271.64,low,young,1
379.54,0,1,41.0,0,118.0,12571.76,low,adult,2
142.19,1,1,18.0,3,26.999999999999996,524.46,low,,1
847.45,1,1,28.0,3,175.0,422.32,medium,young,1
295.18,0,1,66.0,0,30.999999999999996,12961.53,low,senior,2
18.46,1,1,68.0,2,213.0,6381.6,low,senior,1
603.23,1,1,28.0,3,48.0,117.98000000000002,medium,young,1
54.5,0,1,57.0,2,147.0,1715.22,low,adult,1
414.77,1,2,29.0,0,274.0,5599.81,medium,young,0
886.19,1,1,61.0,2,69.00000000000001,7904.240000000001,medium,senior,1
440.03,1,2,49.0,1,88.0,1490.44,medium,adult,0
211.36,1,0,56.0,2,285.0,1532.72,low,adult,1
76.39,1,1,18.0,3,219.0,5976.0,low,,1
595.91,0,0,19.0,3,162.0,1673.76,medium,young,1
6.03,1,1,76.0,2,70.0,3290.72,low,senior,1
249.34,1,0,26.0,1,197.0,3030.97,low,young,2
421.52,1,1,20.0,3,67.0,369.86,medium,young,1
189.77,1,1,58.0,1,24.0,6570.36,low,adult,2
73.19,1,1,76.0,2,213.0,2264.98,low,senior,1
188.13,0,2,75.0,2,198.0,5029.87,low,senior,0
30.52,1,1,62.0,0,122.0,12327.74,low,senior,2
170.24,1,1,62.0,2,133.0,5172.99,low,senior,1
56.62,1,1,54.0,0,121.0,8981.1,low,adult,2
53.14,1,0,34.0,0,70.0,7914.999999999999,low,young,2
587.23,1,2,27.0,3,144.0,500.84,medium,young,1
211.36,1,1,43.0,0,75.0,13784.4,low,adult,2
21.27,0,2,62.0,2,114.0,7392.79,low,senior,0
76.02,0,2,34.0,0,189.0,14765.41,low,young,0
170.19,0,1,27.0,3,156.0,4734.110000000001,low,young,1
155.51,1,0,68.0,0,15.0,5360.19,low,senior,2
135.15,1,2,72.0,2,50.00000000000001,5878.14,low,senior,0
39.48,1,0,56.0,2,37.99999999999999,5889.51,low,adult,1
451.68,1,2,33.0,1,15.0,4381.54,medium,young,0
19.11,0,2,45.0,1,160.0,8478.46,low,adult,0
355.0,0,2,26.0,3,33.0,185.47,low,young,1
427.69,1,0,43.0,1,236.0,2443.54,medium,adult,2
254.86,1,1,23.0,3,102.0,699.8999999999999,low,young,1
19.48,1,0,27.0,1,114.0,4739.59,low,young,2
190.17,1,0,49.0,0,265.0,12893.85,low,adult,2
91.38,1,0,45.0,2,179.0,2402.58,low,adult,1
206.63,0,2,59.0,2,128.0,7626.53,low,senior,0
93.22,1,2,52.0,2,52.00000000000001,1014.6300000000001,low,adult,0
547.98,1,0,28.0,3,171.0,1358.54,medium,young,1
641.06,1,0,23.0,3,25.000000000000004,1602.13,medium,young,1
314.55,0,1,27.0,3,18.999999999999996,1105.89,low,young,1
836.45,1,2,61.0,2,63.0,1731.89,medium,senior,0
189.45,0,1,53.0,0,61.99999999999999,12578.75,low,adult,2
91.84,0,1,67.0,2,80.0,1712.41,low,senior,1
609.52,1,0,78.0,2,169.0,3485.03,medium,senior,1
859.3,0,1,78.0,2,68.00000000000001,1146.78,medium,senior,1
100.01,1,0,50.0,0,63.0,6393.12,low,adult,2
28.78,0,2,40.0,0,51.00000000000001,680.5499999999998,low,adult,0
111.08,1,2,70.0,0,83.0,7037.34,low,senior,0
470.96,0,2,69.0,0,123.99999999999999,12991.03,medium,senior,0
52.23,0,1,28.0,3,96.0,105.01,low,young,1
78.62,1,1,32.0,0,52.00000000000001,1360.85,low,young,2
47.79,1,1,25.0,3,37.0,1649.92,low,young,1
333.97,1,1,52.0,0,45.0,5237.36,low,adult,2
30.87,1,0,33.0,0,295.0,14348.65,low,young,2
710.43,1,2,67.0,2,115.0,5625.55,medium,senior,0
220.23,1,0,41.0,1,48.0,3438.02,low,adult,2
27.28,1,0,29.0,0,96.0,10668.24,low,young,2
101.52,1,0,49.0,1,98.0,2018.9000000000003,low,adult,2
162.65,1,0,59.0,1,147.0,9500.95,low,senior,2
10.52,1,0,55.0,2,30.0,2472.99,low,adult,1
270.72,1,1,38.0,0,37.0,6522.47,low,young,2
202.34,1,2,20.0,3,134.0,4734.110000000001,low,young,1
247.58,1,0,39.0,1,151.99999999999997,778.74,low,adult,2
686.17,1,0,61.0,2,112.0,2246.15,medium,senior,1
359.65,0,2,25.0,3,289.0,219.53,low,young,1
109.91,1,1,38.0,0,90.0,12896.06,low,young,2
215.72,0,1,30.0,1,137.0,8697.11,low,young,2
490.76,1,2,66.0,2,156.0,6414.11,medium,senior,0
224.28,1,2,64.0,2,68.00000000000001,5767.51,low,senior,0
614.03,1,0,68.0,2,51.00000000000001,4734.110000000001,medium,senior,1
608.79,1,2,55.0,1,157.0,2991.17,medium,adult,0
186.55,1,1,48.0,1,288.0,4734.110000000001,low,adult,2
840.16,0,1,20.0,3,68.00000000000001,1236.76,medium,young,1
203.34,1,0,60.0,0,66.0,13586.99,low,senior,2
90.88,1,0,26.0,1,284.0,7117.35,low,young,2
60.11,0,1,61.0,2,122.0,7235.87,low,senior,1
393.92,1,1,72.0,2,47.0,7318.64,medium,senior,1
19.39,1,0,43.0,0,45.0,9847.6,low,adult,2
557.41,0,2,80.0,2,49.0,2968.75,medium,senior,0
57.07,0,2,31.0,0,99.0,9323.71,low,young,0
395.27,0,2,18.0,3,167.0,1764.08,medium,,1
289.05,1,0,75.0,2,116.00000000000001,5683.49,low,senior,1
46.11,1,2,33.0,0,233.0,5225.73,low,young,0
335.5,1,0,63.0,2,47.0,6445.4,low,senior,1
388.07,1,2,24.0,3,68.00000000000001,289.71,medium,young,1
520.86,0,2,51.0,1,66.0,9200.74,medium,adult,0
787.41,1,2,25.0,3,39.0,300.87,medium,young,1
31.699999999999996,0,0,48.0,0,121.0,743.8999999999999,low,adult,2
22.3,1,0,21.0,3,90.0,1200.35,low,young,1
203.12,1,0,56.0,2,181.0,1562.39,low,adult,1
315.94,0,1,49.0,0,172.0,7719.709999999999,low,adult,2
192.23,1,2,54.0,1,39.0,2610.67,low,adult,0
0.26,1,2,20.0,3,173.0,1833.67,,young,1
210.77,1,0,71.0,2,161.0,5396.65,low,senior,1
406.65,1,0,57.0,0,107.0,12995.7,medium,adult,2
422.9,1,0,40.0,1,111.0,7616.43,medium,adult,2
20.62,0,0,35.0,0,225.0,12500.8,low,young,2
174.39,1,0,19.0,3,36.0,1127.08,low,young,1
7.859999999999999,0,1,76.0,2,91.0,3621.98,low,senior,1
211.36,1,2,49.0,1,44.0,5212.28,low,adult,0
54.85,0,1,58.0,2,40.0,2727.45,low,adult,1
204.7,1,1,49.0,0,95.0,5117.03,low,adult,2
16.55,1,1,26.0,1,159.0,6089.79,low,young,2
91.32,1,1,58.0,1,77.0,2618.1,low,adult,2
195.49,1,0,31.0,0,112.0,11988.12,low,young,2
49.62,1,0,55.0,1,111.0,3841.4199999999996,low,adult,2
487.16,0,1,28.0,3,84.00000000000001,321.21,medium,young,1
405.6,1,2,37.0,1,44.0,9754.73,medium,young,0
512.95,1,1,57.0,1,143.0,9584.52,medium,adult,2
345.94,1,0,31.0,0,163.0,7624.56,low,young,2
356.56,1,2,47.0,1,52.00000000000001,2485.73,low,adult,0
10.31,1,2,36.0,1,280.0,2137.9,low,young,0
211.69,1,1,30.0,0,111.0,6412.85,low,young,2
221.49,0,1,23.0,3,196.0,707.25,low,young,1
278.23,1,2,48.0,1,83.0,8300.54,low,adult,0
116.88,1,0,45.0,0,263.0,7717.339999999999,low,adult,2
328.77,0,2,39.0,0,247.0,6967.03,low,adult,0
77.53,1,1,54.0,2,55.0,5158.6,low,adult,1
421.74,1,2,67.0,0,103.0,12031.14,medium,senior,0
313.69,1,1,73.0,2,151.99999999999997,7093.68,low,senior,1
411.72,1,1,29.0,0,153.0,8539.86,medium,young,2
508.73,1,1,59.0,2,89.0,7640.57,medium,senior,1
153.08,1,0,24.0,3,201.0,1292.21,low,young,1
23.01,1,1,63.0,2,166.0,5958.75,low,senior,1
69.28,1,2,25.0,3,129.0,708.7399999999999,low,young,1
51.25,0,1,28.0,3,66.0,1744.4,low,young,1
407.65,1,0,25.0,3,263.0,273.78,medium,young,1
459.25,1,1,25.0,3,59.00000000000001,130.76,medium,young,1
301.56,1,1,49.0,0,118.0,10389.6,low,adult,2
17.67,1,2,63.0,0,91.0,1048.18,low,senior,0
5.29,0,2,32.0,0,132.0,12896.68,low,young,0
401.37,1,1,43.0,1,251.0,8208.54,medium,adult,2
145.4,1,2,38.0,1,24.0,5244.49,low,young,0
556.34,1,2,37.0,0,45.99999999999999,11935.14,medium,young,0
34.31,1,0,24.0,3,251.0,1484.76,low,young,1
780.59,0,2,23.0,3,145.0,6513.34,medium,young,1
282.65,1,0,35.0,0,161.0,13801.15,low,young,2
305.27,1,2,68.0,0,147.0,12958.65,low,senior,0
185.81,1,2,32.0,0,116.00000000000001,9588.71,low,young,0
66.01,1,2,49.0,3,179.0,3475.99,low,adult,1
447.95,1,1,29.0,1,75.0,7544.399999999999,medium,young,2
279.3,1,0,19.0,3,48.0,1193.61,low,young,1
211.36,1,2,33.0,0,26.999999999999996,12063.77,low,young,0
611.15,1,0,27.0,3,121.0,892.8299999999999,medium,young,1
275.2,1,2,54.0,1,81.0,1230.12,low,adult,0
427.79,1,1,18.0,3,189.0,1479.67,medium,,1
